symbol	target_address	status	section	section_offset_hex	access_extent_hex	coverage_kind	requesters	claim
DAT_0035d250	0x0035d250	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xefa0		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d2cc	0x0035d2cc	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf01c		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d2e0	0x0035d2e0	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf030		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d360	0x0035d360	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf0b0	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d361	0x0035d361	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf0b1	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d362	0x0035d362	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf0b2	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d363	0x0035d363	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf0b3	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d364	0x0035d364	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf0b4	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d366	0x0035d366	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf0b6	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d368	0x0035d368	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf0b8	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d36a	0x0035d36a	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf0ba	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d36c	0x0035d36c	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf0bc	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d36e	0x0035d36e	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf0be	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d370	0x0035d370	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf0c0		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d372	0x0035d372	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf0c2		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d373	0x0035d373	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf0c3		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d374	0x0035d374	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf0c4		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d375	0x0035d375	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf0c5		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d410	0x0035d410	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf160		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d430	0x0035d430	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf180		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d450	0x0035d450	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf1a0	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d454	0x0035d454	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf1a4	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d458	0x0035d458	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf1a8	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d45c	0x0035d45c	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf1ac	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d460	0x0035d460	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf1b0	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d468	0x0035d468	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf1b8	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d46c	0x0035d46c	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf1bc	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d470	0x0035d470	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf1c0	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d474	0x0035d474	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf1c4	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d478	0x0035d478	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf1c8	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d47c	0x0035d47c	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf1cc	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d480	0x0035d480	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf1d0	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d484	0x0035d484	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf1d4	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d488	0x0035d488	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf1d8	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d48c	0x0035d48c	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf1dc	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d490	0x0035d490	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf1e0	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d494	0x0035d494	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf1e4	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d498	0x0035d498	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf1e8	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d49c	0x0035d49c	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf1ec	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d4a0	0x0035d4a0	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf1f0	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d4a4	0x0035d4a4	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf1f4	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d4a8	0x0035d4a8	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf1f8	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d4ac	0x0035d4ac	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf1fc	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d4b0	0x0035d4b0	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf200	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d4b4	0x0035d4b4	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf204	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d4b8	0x0035d4b8	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf208	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d4bc	0x0035d4bc	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf20c	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d4c0	0x0035d4c0	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf210	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d4c4	0x0035d4c4	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf214	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d4c8	0x0035d4c8	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf218	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d4cc	0x0035d4cc	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf21c	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d4cd	0x0035d4cd	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf21d	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d4d0	0x0035d4d0	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf220	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d4d4	0x0035d4d4	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf224	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d4d8	0x0035d4d8	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf228	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d4dc	0x0035d4dc	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf22c	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d4e0	0x0035d4e0	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf230	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d4e4	0x0035d4e4	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf234	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d4e8	0x0035d4e8	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf238	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d4ec	0x0035d4ec	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf23c	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035d4f0	0x0035d4f0	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf240	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035dab0	0x0035dab0	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xf800		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035dd38	0x0035dd38	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xfa88		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035df3c	0x0035df3c	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xfc8c	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035df40	0x0035df40	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xfc90	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035df48	0x0035df48	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xfc98		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035df4a	0x0035df4a	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xfc9a		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035df4c	0x0035df4c	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xfc9c		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035df4e	0x0035df4e	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xfc9e		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035df50	0x0035df50	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xfca0		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035df52	0x0035df52	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xfca2		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035df54	0x0035df54	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xfca4		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035df56	0x0035df56	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xfca6		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035df58	0x0035df58	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xfca8		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035df5a	0x0035df5a	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0xfcaa		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035ee48	0x0035ee48	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0x10b98		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035ee4a	0x0035ee4a	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0x10b9a		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035ee4c	0x0035ee4c	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0x10b9c		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035ee4e	0x0035ee4e	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0x10b9e		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035ee50	0x0035ee50	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0x10ba0		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0035ee52	0x0035ee52	SECTION_BACKED_ADDRESS	.data.stage3ce.va_0034e2b0	0x10ba2		interior-address-only	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
